first_name,last_name,picture,gender,active,microJurisId,2024_municipality,2024_senate_district,2024_representative_district,2024_politician_type,2024_party,2024_ballot,2024_commisions,2024_primary,2024_general,2024_display_name
Luis Alberto,Ayala Asencio,/static/images/profile_images/Luis_Alberto_Ayala_Asencio_6818.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Luis Alberto,Casiano Colón,,M,TRUE,,,,,,,,,FALSE,FALSE,
Luisa Linnette,Rivera Albino,,F,TRUE,,,,,,,,,FALSE,FALSE,
Luis A. (Luiggi),García Rolón,/static/images/profile_images/Luis_Alberto_Garcia_Rolon_5795.jpg,M,TRUE,,Corozal,,,alcalde,PNP,,,FALSE,TRUE,
Luis Antonio,Márquez Ruíz,,M,TRUE,,,,,,,,,FALSE,FALSE,
Luis Antonio,Yordan Frau,/static/images/profile_images/Luis_Antonio_Yordan_Frau_3733.jpg,M,TRUE,,,,25,representante,PD,,,FALSE,TRUE,
Luis Armando,De Jesús Rivera,,M,FALSE,,,,37,representante,PNP,,,FALSE,FALSE,
Luis Carlos,Maldonado Padilla,,M,TRUE,,,,,,,,,FALSE,FALSE,
Luis Daniel,Colón La Santa,/static/images/profile_images/Luis_Daniel_Colon_La_Santa_1966.jpg,M,TRUE,,,7,,senador,PNP,,,FALSE,TRUE,
Luis Daniel,Rivera Soto,,M,TRUE,,,,,,,,,FALSE,FALSE,
Luis Eugenio,Matta Donatiu,,M,TRUE,,,,,,,,,FALSE,FALSE,
Luis F.,Adorno Concepción,,M,TRUE,,,,,,,,,FALSE,FALSE,
Luis Felipe,Cabrera Cancel,,M,TRUE,,,,,,,,,FALSE,FALSE,
Luis Felipe,Mercado Rosario,/static/images/profile_images/Luis_Felipe_Mercado_Rosario_3888.jpg,M,TRUE,,Vega Alta,,,alcalde,PIP,,,FALSE,TRUE,Luis F. Mercado Rosario
Luis Felipe,Román Marín,,M,TRUE,,,,,,,,,FALSE,FALSE,
Luis G.,Collazo Torres,/static/images/profile_images/Luis_G_Collazo_Torres_7622.jpg,M,TRUE,,Hatillo,,,alcalde,PIP,,,FALSE,TRUE,Luis G. Collazo
Luis Jaciel,Tirado Vázquez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Luis Javier,Echegaray López,,M,FALSE,,,,8,representante,PPD,,,FALSE,FALSE,
Luis Javier (Javy),Hernández,/static/images/profile_images/Luis_Javier_Hernandez_Ortiz_5689.jpg,M,TRUE,,,ACUMULACION,,senador,PPD,,,FALSE,TRUE,
Luis José,Santiago Cruz,/static/images/profile_images/Luis_Jose_Santiago_Cruz_4391.jpg,M,TRUE,,,,21,representante,PIP,,,FALSE,TRUE,Luis (Luiche) Santiago
Luis (Josean),Jiménez Torres,/static/images/profile_images/Luis_Jose_Jimenez_Torres_2026.jpg,M,TRUE,,,,26,representante,PNP,,,FALSE,TRUE,
Luis Jr.,Pérez Ortíz,/static/images/profile_images/Luis_Perez_Ortiz_9671.jpg,M,TRUE,872,,,7,representante,PNP,,,FALSE,TRUE,Luis (Junior) Pérez Ortiz
Luis Manuel,Irizarry Pabón,/static/images/profile_images/Luis_Manuel_Irizarry_Pabon_3589.jpg,M,FALSE,,Ponce,,,alcalde,PPD,,,FALSE,FALSE,
Luis Manuel,Mangual Ocasio,,M,TRUE,,,,,,,,,FALSE,FALSE,
Luis Orlando,Mercado Jiménez,/static/images/profile_images/Luis_Orlando_Mercado_Jimenez_1258.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Luis Rafael,Quijano López,/static/images/profile_images/Luis_Rafael_Quijano_Lopez_7909.jpg,M,TRUE,,Quebradillas,,,alcalde,PD,,,FALSE,TRUE,
Luis Ramón,Torres Borges,,M,TRUE,,,,,,,,,FALSE,FALSE,
Luis Ramón (Narmito),Ortíz Lugo,/static/images/profile_images/Luis_Ramon_Ortiz_Lugo_5200.jpg,M,TRUE,895,,,30,representante,PPD,,,FALSE,TRUE,Luis Ramón Ortiz Lugo 
Luis Raúl,Sánchez Hernández,/static/images/profile_images/Luis_Raul_Sanchez_Hernandez_4021.jpg,M,TRUE,,,7,,senador,PPD,,,FALSE,TRUE,
Luis Raúl,Torres Cruz,/static/images/profile_images/Luis_Raul_Torres_Cruz_0378.jpg,M,TRUE,867,,,ACUMULACION,representante,INDT,,,FALSE,TRUE,Luis Raúl Torres
Luz,Molinari García,/static/images/profile_images/Luz_Molinari_Garcia_7126.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Luz Celenia,Ortíz Ortíz,/static/images/profile_images/Luz_Celenia_Ortiz_Ortiz_6309.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Luz D.,González Encarnación,/static/images/profile_images/Luz_D_Gonzalez_Encarnacion_0286.jpg,F,TRUE,,Canóvanas,,,alcalde,PIP,,,FALSE,TRUE,
Luz Del C.,Roldán Sotomayor,/static/images/profile_images/Luz_Del_Carmen_Roldan_Sotomayor_2017.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Luz Elenia,Mercado Alvarado,/static/images/profile_images/Luz_Elenia_Mercado_Alvarado_5011.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Lyda Marta,Rivera Rivera,,F,TRUE,,,,,,,,,FALSE,FALSE,
Lydia,Méndez Silva,/static/images/profile_images/Lydia_Mendez_Silva_1929.jpg,F,TRUE,886,,,,,,,,FALSE,FALSE,
Lydia A.,Cordero García,/static/images/profile_images/Lydia_A_Cordero_Garcia_5096.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Lymari,Ocasio Pérez,/static/images/profile_images/lymari-ocasio-perez.jpeg,F,TRUE,,,2,,senador,PD,,,FALSE,TRUE,
Lynnatte,Pagán López,/static/images/profile_images/Lynnette_Pagan_Lopez_1941.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Lynnette,Feliciano Sánchez,,F,FALSE,,Juncos,,,alcalde,PPD,,,FALSE,FALSE,
Mabel,Vélez Romero,,F,FALSE,,,2,,senador,PNP,,,FALSE,FALSE,
Madeline,Pichardo Riestra,,F,FALSE,,Vega Baja,,,alcalde,PPD,,,FALSE,FALSE,
Madelyn,Bonilla Alicea,/static/images/profile_images/Madelyn_Bonilla_Alicea_0633.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Madelyn,Cruz García,/static/images/profile_images/Madelyn_Cruz_Garcia_2529.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Madelyn,Moyeno Rivera,/static/images/profile_images/Madelyn_Moyeno_Rivera_1919.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Magali,Nieves Montalvo,/static/images/profile_images/Magali_Nieves_Montalvo_3303.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Magaly,Rivera Rivera,/static/images/profile_images/Magaly_Rivera_Rivera_2652.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Magdiel Antonio,Colón Ortíz,/static/images/profile_images/Magdiel_Antonio_Colon_Ortiz_7568.jpg,M,TRUE,,,,6,representante,PPD,,,FALSE,TRUE,Magdiel Colón
Maida,Jiménez Rodríguez,/static/images/profile_images/Maida_Jimenez_Rodriguez_1924.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Maidalys,Irizarry Villegas,/static/images/profile_images/Maidalys_Irizarry_Villegas_8888.jpg,F,TRUE,,San Juan,,,alcalde,PD,,,FALSE,TRUE,
Manolin,Rodríguez Santiago,,M,TRUE,,,,,,,,,FALSE,FALSE,
Manuel,Alonso López,/static/images/profile_images/manuel-alonso-lopez.jpeg,M,TRUE,,Trujillo Alto,,,alcalde,MVC,,,FALSE,TRUE,
Manuel,Ayala Casiano,,M,TRUE,,,,,,,,,FALSE,FALSE,
Manuel,Calderón Cerame,/static/images/profile_images/Manuel_Alvaro_Calderon_Cerame_6090.jpg,M,TRUE,,,,4,representante,PPD,,,FALSE,TRUE,
Manuel,Castillo Alancastro,,M,FALSE,,,,21,representante,PNP,,,FALSE,FALSE,
Manuel,Cay Burgos,/static/images/profile_images/Manuel_Cay_Burgos_6164.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Manuel A.,Hermina Cajigas,/static/images/profile_images/Manuel_A_Hermina_Cajigas_4425.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Manuel A.,Pérez Sotomayor,/static/images/profile_images/Manuel_Perez_Sotomayor_5155.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Manuel A.,Toledo López,/static/images/profile_images/Manuel_A_Toledo_Lopez_8431.jpg,M,FALSE,,,,22,representante,PPD,,,FALSE,FALSE,
Manuel A. (Nolin),Sanjurjo Carrión,,M,TRUE,,,,,,,,,FALSE,FALSE,
Manuel Antonio,Natal Albelo,static/images/profile_images/manuel-natal.png,M,TRUE,,San Juan,,,alcalde,MVC,,,FALSE,TRUE,Manuel Natal Albelo
Manuel E.,Acevedo Rivera,/static/images/profile_images/Manuel_E_Acevedo_Rivera_3549.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Manuel (Goldo),Oliveras Pagán,,M,FALSE,,Ciales,,,alcalde,PNP,,,FALSE,FALSE,
Manuel Iván,Acevedo Serrano,/static/images/profile_images/Manuel_Ivan_Acevedo_Serrano_3296.jpg,M,TRUE,,San Sebastián,,,alcalde,PIP,,,FALSE,TRUE,Manuel (Wito) Acevedo Serrano
Manuel J.,Camacho Córdova,/static/images/profile_images/Manuel_J_Camacho_Cordova_5338.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Manuel (Ñeco),Velázquez Velázquez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Manuel (Neito),Orriola,/static/images/profile_images/Manuel_A_Orriola_Perez_5580.jpg,M,TRUE,,Hatillo,,,alcalde,PNP,,,FALSE,TRUE,
Marcelo,Medina Velázquez,,M,FALSE,,Moca,,,alcalde,PNP,,,FALSE,FALSE,
Marcos,Cruz Molina,/static/images/profile_images/Marcos_Cruz_Molina_5291.jpg,M,TRUE,,Vega Baja,,,alcalde,PPD,,,FALSE,TRUE,
Marcos,De La Cruz Arroyo,,M,TRUE,,Arecibo,,,alcalde,INDT,,,FALSE,FALSE,
Marcos,Marcucci,,M,FALSE,,Ponce,,,alcalde,PNP,,,FALSE,FALSE,
Marcos,Vargas Padilla,/static/images/profile_images/Marcos_Walfrido_Vargas_Padilla_0737.jpg,M,FALSE,,,,10,representante,PNP,,,TRUE,FALSE,
Marcos Fabián,González Barreto,,M,FALSE,,,ACUMULACION,,senador,PNP,,,FALSE,FALSE,
Marcos (Marquitos),Valentín Flores,/static/images/profile_images/Marcos_Gilberto_Valentin_Flores_7593.jpg,M,TRUE,,Sabana Grande,,,alcalde,PPD,,,FALSE,TRUE,
Margarita,Feliciano González,,F,TRUE,,,,,,,,,FALSE,FALSE,
Margarita,Oyola Morales,/static/images/profile_images/Margarita_Oyola_Morales_0561.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Margarita,Vélez Torres,/static/images/profile_images/Margarita_Velez_Torres_7533.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María,Vilella Montalvo,/static/images/profile_images/Maria_Vilella_Montalvo_5426.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María A,Amalbert Millán,,F,TRUE,,,,,,,,,FALSE,FALSE,
María A.,Santiago Meléndez,/static/images/profile_images/Maria_A_Santiago_Melendez_4113.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María A. (Mao),Otero González,/static/images/profile_images/Maria_Antonia_Otero_Gonzalez_1380.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María Ángela,Mulero Pastrana,,F,TRUE,,,,,,,,,FALSE,FALSE,
María Ángelica,Díaz López,/static/images/profile_images/Maria_Angelica_Diaz_Lopez_6500.jpg,F,TRUE,,,,10,representante,PD,,,FALSE,TRUE,
María C.,Robles Torres,/static/images/profile_images/Maria_C_Robles_Torres_2209.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María Cristina,Martínez Torres,,F,TRUE,,,,,,,,,FALSE,FALSE,
María De L.,Zayas Alemán,/static/images/profile_images/Maria_De_L_Zayas_Aleman_2074.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María Del C.,De Jesús,/static/images/profile_images/Maria_Del_C_De_Jesus_De_Jesus_6686.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María Del C.,Gaston Román,,F,TRUE,,,,,,,,,FALSE,FALSE,
María Del C.,Rivera Almodóvar,/static/images/profile_images/Maria_Del_C_Rivera_Almodovar_3410.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María de los A.,Cajigas Nieto,,F,TRUE,,,,,,,,,FALSE,FALSE,
María De Los A.,Ortíz Rodríguez,,F,TRUE,,,,,,,,,FALSE,FALSE,
María De Los A.,Zayas Rodríguez,,F,TRUE,,,,,,,,,FALSE,FALSE,
María de Lourdes,Rolón Rivera,,M,TRUE,,,,,,,,,FALSE,FALSE,
María de Lourdes,Santiago Negrón,/static/images/profile_images/Maria_De_Lourde_Santiago_Negron_8576.jpg,F,TRUE,848,,ACUMULACION,,senador,PIP,,,FALSE,TRUE,María de Lourdes Santiago
María Dolores,Márquez Masa,/static/images/profile_images/Maria_Dolore_Marquez_Masa_8408.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María E.,Mercado Tañon,/static/images/profile_images/Maria_E_Mercado_Tañon_5057.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María E.,Negrón Santiago,,F,TRUE,,,,,,,,,FALSE,FALSE,
María E.,Pérez Maisonet,/static/images/profile_images/Maria_E_Perez_Maysonet_4520.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María E.,Rodríguez Ortíz,,F,TRUE,,,,,,,,,FALSE,FALSE,
María E.,Rodríguez Rohena,,F,TRUE,,,,,,,,,FALSE,FALSE,
María E.,Vargas Vargas,,F,TRUE,,,,,,,,,FALSE,FALSE,
María Elena,Vázquez Graziani,,F,TRUE,,,,,,,,,FALSE,FALSE,
María Esther,Torres Núñez,,F,TRUE,,,,,,,,,FALSE,FALSE,
María I.,Miranda Galíndez,/static/images/profile_images/Maria_I_Miranda_Galindez_1485.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María Isabel,Santiago Vega,,F,TRUE,,,,,,,,,FALSE,FALSE,
Marially,González Huertas,/static/images/profile_images/Marially_Gonzalez_Huertas_1700.jpg,F,TRUE,864,,5,,senador,PPD,,,FALSE,TRUE,
María Lucía,Colón Berríos,/static/images/profile_images/Maria_Lucia_Colon_Berrios_3532.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
María M.,Álvarez Rivera,,F,TRUE,,,,,,,,,FALSE,FALSE,
María M.,González Bracero,,F,TRUE,,,,,,,,,FALSE,FALSE,
María Mercedes,Rexach Osorio,,F,TRUE,,,,,,,,,FALSE,FALSE,
María Mercedes,Vega Pagán,static/images/profile_images/maria-mercedes-vega-pagan.jpeg,F,TRUE,,Vega Alta,,,alcalde,PNP,,,FALSE,TRUE,María Vega
Marian,Feliciano Caraballo,,F,TRUE,,,,,,,,,FALSE,FALSE,
Mariana,Nogales Molinelli,,F,TRUE,908,,,ACUMULACION,representante,MVC,,,FALSE,FALSE,
Mariana Ángel,Castro Maldonado,,F,TRUE,,,,,,,,,FALSE,FALSE,
Marianane M.,Guadalupe Bones,/static/images/profile_images/Marianne_Milagr_Guadalupe_Bones_6148.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Mariano,Cruz Montañez,/static/images/profile_images/Mariano_Cruz_Montañez_1524.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
María O.,Beltrán Acevedo,,F,TRUE,,,,,,,,,FALSE,FALSE,
María Socorro,Acevedo Feliciano,,F,TRUE,,,,,,,,,FALSE,FALSE,
María (Toñita),Jiménez Mendez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Maribel,Bonano Márquez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Maribel,Hernández Hernández,/static/images/profile_images/Maribel_Hernandez_Hernandez_2494.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Maribel,López Vázquez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Maribel,Ortíz Colón,,F,TRUE,,,,,,,,,FALSE,FALSE,
Marie Joan,Ramos Del Valle,,F,FALSE,,,,37,representante,PPD,,,FALSE,FALSE,
Mariela,Martínez Vera,/static/images/profile_images/mariela-martinez-vera.jpeg,F,TRUE,,,6,,senador,MVC,,,FALSE,TRUE,Mariela (Luzmina) Martínez Vera
Marieli,Ferrao Ayala,,F,TRUE,,,,,,,,,FALSE,FALSE,
Mari Laura,De Rohena Cruz,,F,TRUE,,,,,,,,,FALSE,FALSE,
Marilia,Rosario De Jesús,/static/images/profile_images/Marilia_Rosario_De_Jesus_3624.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Marilú,Velázquez Martínez,,F,FALSE,,,7,,senador,PNP,,,FALSE,FALSE,
Mariluz,González Rodríguez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Marilyn,Arvelo Padín,/static/images/profile_images/Marilyn_Arvelo_Padin_7809.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Marilyn,Medina Irizarry,,F,FALSE,,,,39,representante,INDT,,,FALSE,FALSE,
Marilyn,Villalobos Cruz,/static/images/profile_images/Marilyn_Villalobos_Cruz_3985.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Mario,Salas Torres,/static/images/profile_images/Mario_Salas_Torres_7185.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Mario Javier,Rosario Maisonet,/static/images/profile_images/Mario_Javier_Rosario_Maisonet_1338.jpg,M,TRUE,,,3,,senador,PD,,,FALSE,TRUE,
Marisel,Álvarez Feliciano,/static/images/profile_images/Marisel_Alvarez_Feliciano_3845.jpg,F,TRUE,,,,7,representante,PIP,,,FALSE,TRUE,
Marisol,Casanova Lozada,,F,TRUE,,,,,,,,,FALSE,FALSE,
Marisol,Malavé Torres,/static/images/profile_images/Marisol_Malave_Torres_3562.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Marissa (Marissita),Jiménez Santoni,/static/images/profile_images/Marissa_Jimenez_Santoni_5340.jpg,F,TRUE,846,,8,,senador,PNP,,,FALSE,TRUE,Marissa (Marissita) Jiménez
Maritza,Durán Cruz,,F,TRUE,,,,,,,,,FALSE,FALSE,
Maritza,Feliciano Jordan,/static/images/profile_images/Maritza_Feliciano_Jordan_4137.jpg,F,TRUE,,Utuado,,,alcalde,MVC,,,FALSE,TRUE,
Maritza,Maymi Hernández,/static/images/profile_images/maritza-maymi-hernandez.jpeg,F,TRUE,,,,32,representante,MVC,,,FALSE,TRUE,
Maritza,Rosas Rojas,,F,TRUE,,,,,,,,,FALSE,FALSE,
Maritza,Sánchez Neris,/static/images/profile_images/Maritza_Sanchez_Neris_8783.jpg,F,TRUE,,Patillas,,,alcalde,PNP,,,FALSE,TRUE,
Marla,López Rosa,,F,FALSE,,Isabela,,,alcalde,PNP,,,FALSE,FALSE,
Marlene,Maldonado,,F,FALSE,,,ACUMULACION,,senador,PNP,,,FALSE,FALSE,
Marlese,Sifre Rodríguez,,F,TRUE,,Ponce,,,alcalde,PPD,,,FALSE,TRUE,Marlese Sifre
Marta,Díaz Soto,/static/images/profile_images/Marta_Diaz_Soto_7525.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Marta Rosa,Miranda Miranda,/static/images/profile_images/Marta_Rosa_Miranda_Miranda_1551.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Marta V.,González Rodríguez,/static/images/profile_images/Marta_V_Gonzalez_Rodriguez_5510.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Martina,Medina Cortés,static/images/profile_images/martina-medina-cortes.jpeg,F,TRUE,,Isabela,,,alcalde,MVC,,,FALSE,TRUE,
Mary Carmen,Rodríguez Alejandro,/static/images/profile_images/Mary_Carmen_Rodriguez_Alejandro_3133.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Mayda,Ortega Declet,/static/images/profile_images/Mayda_Ortega_Declet_4985.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Mayra,Torres Díaz,/static/images/profile_images/Mayra_Torres_Diaz_0070.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Mayra,Vicil Bernier,/static/images/profile_images/Mayra_Yadirah_Vicil_Bernier_3202.jpg,F,TRUE,,,7,,senador,MVC,,,FALSE,TRUE,
Mayra L.,Soto Vázquez,/static/images/profile_images/Mayra_Lee_Soto_2624.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Mayra M.,Rosa Sifre,/static/images/profile_images/Mayra_M_Rosa_Sifre_0540.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Mayra Milagros,Rodríguez Rodríguez,/static/images/profile_images/Mayra_Milagros_Rodriguez_Rodriguez_2007.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Meldwin,Rivera Rodríguez,/static/images/profile_images/Meldwin_Rivera_Rodriguez_9321.jpg,M,TRUE,,Santa Isabel,,,alcalde,PNP,,,FALSE,TRUE,
Melin,Sotiriou Droz,,F,FALSE,,,,,comisionado,INDT,,,FALSE,FALSE,
Melvin,Colón Maysonet,/static/images/profile_images/Melvin_Colon_Maysonet_2177.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Melvin,Concepción Corchado,,M,FALSE,,,,16,representante,PNP,,,FALSE,FALSE,
Melvin,Cruz Cuadrado,/static/images/profile_images/Melvin_Cruz_Cuadrado_4270.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Melvin,De Jesús Flores,/static/images/profile_images/Melvin_De_Jesus_Flores_7903.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Melvin,Lorenzo Lorenzo,static/images/profile_images/melvin-lorenzo-lorenzo.jpeg,M,TRUE,,Moca,,,alcalde,PD,,,FALSE,TRUE,
Mercedita,Cruz Quiñones,/static/images/profile_images/Mercedita_Cruz_Quiñones_6702.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Merlyn Jacet,Rivera Zayas,/static/images/profile_images/Merlyn_Jacet_Rivera_Zayas_2454.jpg,F,TRUE,,Coamo,,,alcalde,PNP,,,FALSE,TRUE,
Mery Mercy,Ramos Arce,/static/images/profile_images/Mery_Mercy_Ramos_Arce_3068.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Michael,Rodríguez,,M,FALSE,,,4,,senador,PNP,,,FALSE,FALSE,
Michael (Maiky),Gracía Cruz,,M,FALSE,,Ciales,,,alcalde,PPD,,,FALSE,FALSE,
Migdalia,Cordero Martínez,/static/images/profile_images/Migdalia_Cordero_Martinez_7401.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Migdalia,González,static/images/profile_images/migdalia-gonzalez.jpeg,F,TRUE,928,,4,,senador,PPD,,,FALSE,TRUE,
Migdalia,Irizarry De Colón,,F,TRUE,,,,,,,,,FALSE,FALSE,
Migdalia,Mercado Sánchez,/static/images/profile_images/Migdalia_Mercado_Sanchez_7813.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Migdalia,Padilla Alvelo,/static/images/profile_images/Migdalia_Padilla_Alvelo_0258.jpg,F,TRUE,843,,2,,senador,PNP,,,FALSE,TRUE,
Migdalia,Robles Pérez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Miguel,Augusto Burgos,,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel,Fernandini Torres,/static/images/profile_images/Miguel_Fernandini_8337.jpg,M,TRUE,,Yauco,,,alcalde,MVC,,,FALSE,TRUE,
Miguel,Malavé Ortíz,/static/images/profile_images/Miguel_Malave_Ortiz_2141.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel,Negrón Rivera,,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel,Resto Mejías,/static/images/profile_images/Miguel_Resto_Mejias_2489.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel,Rodríguez Vega,/static/images/profile_images/Miguel_Rodriguez_Vega_8024.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel,Romero,/static/images/profile_images/Miguel_Alberto_Romero_Lugo_5459.jpg,M,TRUE,,San Juan,,,alcalde,PNP,,,FALSE,TRUE,
Miguel,Torres Colón,,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel,Valdés Morales,,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel A.,Arroyo Arroyo,/static/images/profile_images/Miguel_A_Arroyo_Arroyo_2402.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel A.,Ayala Betancourt,,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel A.,Cruz Pagán,/static/images/profile_images/Miguel_A_Cruz_Pagan_8864.jpg,M,TRUE,,Florida,,,alcalde,PIP,,,FALSE,TRUE,Miguel Cruz (Nieto De Goyo)
Miguel A.,Ruíz Acevedo,/static/images/profile_images/Miguel_A_Ruiz_Acevedo_4076.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel A. (Micky),López Rivera,/static/images/profile_images/Miguel_A_Lopez_Rivera_4291.jpg,M,TRUE,,Las Piedras,,,alcalde,PNP,,,FALSE,TRUE,Miguel A. (Micky) López
Miguel Ángel,Bisbal Vázquez,/static/images/profile_images/Miguel_Angel_Bisbal_Vazquez_4485.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel Ángel,Concepción Báez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel Ángel,Fonseca Hernández,/static/images/profile_images/Miguel_Angel_Fonseca_Hernandez_7641.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel Ángel,Jiménez Carrión,,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel Ángel,Machado Cruz,,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel Ángel,Ramos Flores,/static/images/profile_images/Miguel_Angel_Ramos_Flores_3790.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel Ángel,Vega Rivera,,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel Arcángel,Ruperto Cuebas,,M,TRUE,,,,,,,,,FALSE,FALSE,
Miguel (Ricky),Méndez Pérez,/static/images/profile_images/Miguel_Enrique_Mendez_Perez_5180.jpg,M,TRUE,,Isabela,,,alcalde,PPD,,,FALSE,TRUE,
Milagros,López Campos,,F,TRUE,,,,,,,,,FALSE,FALSE,
Milagros Isel,Torres Colón,,F,TRUE,,,,,,,,,FALSE,FALSE,
Mildred,Cáceres Ramos,/static/images/profile_images/Mildred_Caceres_Ramos_2569.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Mildred,Correa Padilla,,F,TRUE,,,,,,,,,FALSE,FALSE,
Mildred,Ramírez Márquez,/static/images/profile_images/Mildred_Del_C_Ramirez_Marquez_6015.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Mildred M.,Morales Rosa,,F,TRUE,,,,,,,,,FALSE,FALSE,
Milton,Morales Pérez,,M,FALSE,,,,17,representante,PPD,,,FALSE,FALSE,
Milton,Rivera Muñíz,,M,TRUE,,,,,,,,,FALSE,FALSE,
Milton D.,López Aponte,,M,TRUE,,,,,,,,,FALSE,FALSE,
Milton G.,Acosta Luciano,,M,TRUE,,,,,,,,,FALSE,FALSE,
Minerva,Figueroa Vázquez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Minerva,Ortíz Figueroa,/static/images/profile_images/Minerva_Ortiz_Figueroa_4997.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Miosoti,Detres Arroyo,/static/images/profile_images/Miosoti_Detres_Arroyo_3757.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Miraidaliz,Rosario Pagán,/static/images/profile_images/Miraidaliz_Rosario_Pagan_7373.jpg,F,TRUE,,Naguabo,,,alcalde,PPD,,,FALSE,TRUE,
